Project,Package,Class,Method,NLp,NNLp,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NStr,NArr,NObj,NLExp,UPC,Args,Lob
foo,profiling.constraint.graph,CFG,toString,1,0,4,4,2,2,4.0,1.5,7.5,1.5,1.5,0.0,4.5,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,4.5,0,1,0,29
foo,profiling.constraint.graph,CFG,copy,4,2,15,20,7,7,10.428572,5.428571,23.714285,5.428571,5.428571,0.0,12.857142,0.0,0.5714286,12.285714,8.857142,0.0,1.0,0.0,0.0,13.857142,0,1,0,120
foo,profiling.constraint.graph,CFG,getEdgesFromNode,1,0,5,6,3,3,4.6666665,2.3333333,15.0,2.3333333,3.0,0.0,9.666667,0.0,2.0,7.6666665,4.6666665,0.0,0.0,0.0,0.0,10.333333,0,0,0,30
foo,profiling.constraint.graph,CFG,changeEdgeLabels,1,0,4,4,2,2,4.0,1.5,7.5,1.5,1.5,0.0,4.5,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,4.5,0,1,0,36
foo,profiling.constraint.bytecode.instructionhandler,LoadHandler,handle,0,0,5,6,3,3,3.6666667,2.0,10.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0,0,0,49
foo,profiling.constraint.graph,JGraphTUtils,computeStronglyConnectedNodes,1,0,4,4,2,2,4.0,1.5,8.0,2.0,1.5,0.0,4.5,0.0,0.0,4.5,3.5,0.0,0.0,0.0,0.0,4.5,0,0,3,36
foo,profiling.constraint.graph,JGraphTUtils,transformIntoDirectedGraph,2,1,7,8,3,3,6.3333335,2.6666667,16.0,2.6666667,2.6666667,0.0,10.666667,0.0,2.6666667,8.0,5.3333335,0.0,0.0,0.0,0.0,10.666667,0,1,1,52
foo,profiling.constraint.graph,JGraphTUtils,getInstance,0,0,3,3,2,2,2.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,8
foo,profiling.constraint.graph,JGraphTUtils,getShortestPath,1,0,9,11,5,5,5.4,3.2,17.6,3.6,8.4,0.0,5.6,0.0,0.0,5.6,4.4,0.0,1.0,5.6,0.0,12.2,0,1,0,76
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,getConstraintSequenceElements,2,1,12,17,7,7,7.857143,4.714286,35.571426,10.428572,5.428571,0.0,19.714285,0.0,8.714286,11.0,8.142858,0.0,3.857143,1.4285715,0.0,22.142859,0,1,3,93
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,applyUpdateOnMethodCall,1,0,7,8,3,3,5.6666665,2.3333333,12.0,4.3333335,2.3333333,0.0,5.3333335,0.0,2.3333333,2.3333333,6.0,0.0,0.0,0.0,0.0,5.333333,0,0,2,51
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,replaceConstraint,2,1,9,10,4,4,6.0,3.0,8.5,3.75,2.25,0.0,2.5,0.0,1.0,1.5,6.75,0.0,0.0,0.0,0.0,1.75,0,0,2,79
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,replaceVariable,0,0,3,2,2,2,2.0,1.0,8.0,1.0,2.0,0.0,5.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0,0,2,28
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,replaceExpression,1,0,6,7,3,3,5.3333335,2.3333333,12.666667,6.0,3.0,0.0,3.6666667,0.0,0.0,3.0,8.333333,0.0,0.0,0.0,0.0,3.6666667,0,0,2,39
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,applyUpdateOnVariable,0,0,6,8,4,4,3.75,2.25,9.25,3.5,2.25,0.0,3.5,0.0,2.25,0.0,2.5,0.0,1.0,0.0,0.0,4.5,0,1,2,37
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,applyUpdate,3,0,43,60,22,22,8.636364,6.2727275,27.0,10.227273,8.409091,0.0,8.363636,0.5,3.1363637,1.1818181,12.045454,0.0,0.36363637,0.0,0.0,11.045454,0,1,2,273
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,replaceArrayElement,0,0,3,2,2,2,2.0,1.0,7.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0,0,0,24
foo,profiling.constraint.analysis,ConstraintSequenceGenerator,replaceStaticClass,0,0,3,3,2,2,2.5,1.0,7.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0,0,2,24
foo,profiling.constraint.bytecode.instructionhandler,HandlerFactory,createInstructionHandler,0,0,55,58,30,30,16.466667,15.466666,59.666668,28.733334,15.466666,0.0,15.466666,0.0,2.2,0.0,30.933332,0.0,0.0,0.0,0.0,15.466666,0,1,0,196
foo,profiling.constraint.bytecode,BytecodeUtils,isXCMPInstruction,0,0,7,10,6,6,4.3333335,3.3333333,13.333333,6.6666665,3.3333333,0.0,3.3333333,0.0,0.0,0.0,6.6666665,0.0,0.0,0.0,0.0,3.3333333,0,1,1,19
foo,profiling.constraint.bytecode,BytecodeUtils,isInstanceOfIfInstruction,0,0,10,16,9,9,5.888889,4.888889,19.555555,9.777778,4.888889,0.0,4.888889,0.0,0.0,0.0,9.777778,0.0,0.0,0.0,0.0,4.888889,0,1,1,28
foo,profiling.constraint.bytecode,BytecodeUtils,isNEG,0,0,6,8,5,5,3.8,2.8,11.2,5.6,2.8,0.0,2.8,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,2.8,0,1,0,16
foo,profiling.constraint.bytecode,BytecodeUtils,isInstanceOfXCONST,0,0,7,10,6,6,4.3333335,3.3333333,13.333333,6.6666665,3.3333333,0.0,3.3333333,0.0,0.0,0.0,6.6666665,0.0,0.0,0.0,0.0,3.3333333,0,1,1,19
foo,profiling.constraint.bytecode,BytecodeUtils,isArrayInstruction,0,0,7,10,6,6,4.3333335,3.3333333,13.333333,6.6666665,3.3333333,0.0,3.3333333,0.0,0.0,0.0,6.6666665,0.0,0.0,0.0,0.0,3.3333333,0,1,1,19
foo,profiling.constraint.bytecode,BytecodeUtils,isType2TypeInstruction,0,0,17,30,16,16,9.4375,8.4375,33.75,16.875,8.4375,0.0,8.4375,0.0,0.0,0.0,16.875,0.0,0.0,0.0,0.0,8.4375,0,1,1,49
foo,profiling.constraint.bytecode,BytecodeUtils,isInstanceOfIfReturn,0,0,9,14,8,8,5.375,4.375,17.5,8.75,4.375,0.0,4.375,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,4.375,0,1,1,25
foo,profiling.constraint.project,Method,hasConstraintElements,0,0,3,2,2,2,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,2,9
foo,profiling.constraint.project,Method,generatecontvet,1,0,4,4,2,2,4.0,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,1,23
foo,profiling.constraint.project,Method,pathsMetricToCSV,1,0,12,16,6,6,7.5,4.1666665,15.0,4.1666665,3.1666667,0.0,7.6666665,1.0,1.6666666,5.0,8.333333,0.0,0.0,0.0,0.0,6.666667,0,0,0,167
foo,profiling.constraint.project,Method,calcCC,2,0,11,14,6,6,7.6666665,4.3333335,22.833332,5.5,3.3333333,0.0,14.0,0.0,4.0,10.0,8.833333,0.0,0.0,0.0,0.0,13.999999,0,1,1,69
foo,profiling.constraint.project,Method,isIn,1,0,6,6,3,3,4.3333335,2.0,5.0,3.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0,4.3333335,0.0,0.0,0.0,0.0,0.0,0,0,0,16
foo,profiling.constraint.project,Method,getPlanEdges,0,0,3,3,2,2,2.5,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71
foo,profiling.constraint.project,Method,sortNodes,4,3,15,19,6,6,10.833333,5.0,26.666666,9.0,13.0,0.0,4.6666665,0.0,1.1666666,3.5,17.833332,0.0,0.0,4.1666665,4.1666665,8.833333,0,1,0,98
foo,profiling.constraint.project,Method,meanMetricToCSV,1,0,8,11,5,5,5.6,3.4,11.6,3.4,2.4,0.0,5.8,1.0,1.6,3.2,6.8,0.0,0.0,0.0,0.0,4.8,0,0,0,208
foo,profiling.constraint.project,Method,calculateMetrics,1,0,21,31,12,12,8.583333,6.0,23.166666,7.9166665,4.9166665,0.0,10.333333,1.0,5.0833335,4.25,13.0,0.0,0.0,2.25,0.0,9.333334,0,1,0,167
foo,profiling.constraint.project,Method,printComparisonsToCSV,2,0,11,14,5,5,7.8,3.6,7.8,6.8,0.0,0.0,1.0,1.0,0.0,0.0,7.7999997,0.0,0.0,0.0,0.0,0.0,0,0,0,136
foo,profiling.constraint.project,Method,getPackageName,0,0,5,6,4,4,3.25,2.25,6.25,2.75,2.25,0.0,1.25,0.0,0.0,1.25,2.5,0.0,1.0,2.75,0.0,2.25,0,0,1,18
foo,profiling.constraint.project,Method,calculateCyclomaticComplexity,1,0,9,12,5,5,7.0,3.6,19.0,5.0,2.6,0.0,11.4,0.0,3.6,7.8,7.6,0.0,0.0,0.0,0.0,11.4,0,0,0,55
foo,profiling.constraint.project,Method,getClassName,0,0,5,6,4,4,3.25,2.25,6.25,2.75,2.25,0.0,1.25,0.0,0.0,1.25,2.5,0.0,1.0,2.75,0.0,2.25,0,0,0,21
foo,profiling.constraint.project,Method,meanMetricToCSV_short,1,0,18,25,9,9,8.333333,5.111111,15.222222,5.4444447,3.7777777,0.0,6.0,1.0,1.6666666,3.3333333,8.222222,0.0,1.0,0.0,0.0,5.0,0,0,0,290
foo,profiling.constraint.project,Method,constraintsToCSV,2,1,8,10,4,4,6.0,3.0,12.25,3.0,2.0,0.0,7.25,1.0,0.75,5.5,6.0,0.0,0.0,0.0,0.0,6.25,0,1,0,119
foo,profiling.constraint.project,Method,pathsMetricToCSV_short,1,0,12,16,6,6,7.5,4.1666665,15.0,4.1666665,3.1666667,0.0,7.6666665,1.0,1.6666666,5.0,8.333333,0.0,0.0,0.0,0.0,6.666667,0,0,0,176
foo,profiling.constraint.analysis.stack,NewArray,toString,1,0,4,4,2,2,4.0,1.5,6.5,3.5,1.5,0.0,1.5,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,1.5,0,0,1,39
foo,profiling.constraint.analysis.stack,NewArray,setVisited,1,0,4,4,2,2,4.0,1.5,5.0,2.0,1.5,0.0,1.5,0.0,0.0,1.5,3.5,0.0,0.0,0.0,0.0,1.5,0,0,0,20
foo,profiling.constraint.analysis.stack,RelationalExpression,getType,1,0,17,23,8,8,7.625,4.25,16.5,9.25,0.0,0.0,7.25,0.0,0.0,7.25,10.75,0.0,0.0,1.75,0.0,4.0,0,1,0,86
foo,profiling.constraint.graph,CombinedCFG,joinCFGs,5,3,19,25,8,8,13.25,6.375,33.75,7.5,8.0,0.0,18.25,0.0,6.25,12.0,14.25,0.0,0.25,0.25,0.0,19.0,0,1,0,247
foo,profiling.constraint.bytecode.instructionhandler,FieldHandler,handle,0,0,27,40,15,15,13.266666,10.533334,36.533333,21.133333,7.133333,0.0,8.266666,0.0,1.0666667,2.0666666,16.8,0.0,3.2666667,1.3333334,0.0,10.0,0,1,0,221
foo,profiling.constraint.bytecode.instructionhandler,NewHandler,handle,0,0,7,9,4,4,4.5,2.5,8.5,4.75,1.75,0.0,2.0,0.0,0.5,0.5,3.0,0.0,1.75,0.5,0.0,2.25,0,1,0,48
foo,profiling.constraint.bytecode.instructionhandler,AbstractHandler,getVariableName,0,0,4,5,3,3,3.0,1.6666666,4.6666665,1.6666666,2.3333333,0.0,0.6666667,0.0,0.0,0.6666667,0.6666667,0.0,1.6666666,0.0,0.0,2.3333333,0,0,1,22
foo,profiling.constraint.bytecode.instructionhandler,AbstractHandler,getVariableType,0,0,4,5,3,3,3.0,1.6666666,4.6666665,1.6666666,2.3333333,0.0,0.6666667,0.0,0.0,0.6666667,0.6666667,0.0,1.6666666,0.0,0.0,2.3333333,0,0,0,15
foo,profiling.constraint.bytecode.instructionhandler,ArrayHandler,handle,1,0,27,40,15,15,10.0,7.4,31.066666,13.6,7.4,0.0,10.066667,0.6666667,0.0,3.2666667,14.866667,0.0,0.0,0.0,0.0,10.066667,0,1,1,347
foo,profiling.constraint.bytecode.instructionhandler,ArrayHandler,isStoreInstruction,0,0,10,16,9,9,5.888889,4.888889,19.555555,9.777778,4.888889,0.0,4.888889,0.0,0.0,0.0,9.777778,0.0,0.0,0.0,0.0,4.888889,0,1,0,28
foo,profiling.constraint.analysis.info,MethodCallInfo,increment,1,0,6,7,3,3,5.0,2.3333333,15.333333,2.3333333,3.0,0.0,10.0,0.0,2.3333333,7.6666665,4.6666665,0.0,0.0,0.0,0.0,10.666666,0,0,1,95
foo,profiling.constraint.analysis.info,MethodCallInfo,calculateMean,3,1,11,14,5,5,8.4,4.2,24.4,4.2,4.6,0.0,15.6,0.0,1.4,14.2,8.4,0.0,0.0,0.0,0.0,16.0,0,1,0,177
foo,profiling.constraint.analysis.info,MethodCallInfo,getObjectTypes,1,0,5,6,3,3,4.6666665,2.3333333,12.333333,2.3333333,2.3333333,0.0,7.6666665,0.0,0.6666667,7.0,4.6666665,0.0,0.0,0.0,0.0,7.666666,0,0,0,29
foo,profiling.constraint.analysis.info,MethodCallInfo,getPrimitiveTypes,1,0,5,6,3,3,4.6666665,2.3333333,12.333333,2.3333333,2.3333333,0.0,7.6666665,0.0,0.6666667,7.0,4.6666665,0.0,0.0,0.0,0.0,7.666666,0,0,0,29
foo,profiling.constraint.analysis.info,MethodCallInfo,increment,0,0,15,21,8,8,8.875,6.25,25.25,7.5,6.25,0.0,11.5,1.0,8.25,2.25,12.5,0.0,0.0,1.25,0.0,11.5,0,1,0,87
foo,profiling.constraint.analysis.info,MethodCallInfo,getArrayTypes,1,0,5,6,3,3,4.6666665,2.3333333,12.333333,2.3333333,2.3333333,0.0,7.6666665,0.0,0.6666667,7.0,4.6666665,0.0,0.0,0.0,0.0,7.666666,0,0,1,29
foo,profiling.constraint.analysis.info,MethodCallInfo,getDistinctObjectTypes,1,0,5,6,3,3,4.6666665,2.3333333,12.333333,2.3333333,2.3333333,0.0,7.6666665,0.0,0.6666667,7.0,4.6666665,0.0,0.0,0.0,0.0,7.666666,0,0,0,26
foo,profiling.constraint.bytecode.instructionhandler,IINCHandler,handle,0,0,13,18,7,7,7.0,4.285714,18.285713,4.857143,5.428571,0.0,8.0,1.4285715,1.4285715,5.142857,6.857143,0.0,1.5714285,0.5714286,0.0,9.285715,0,1,0,138
